id_person,Season,classifica,Category,league_nam,team_name,team_id,F_P_G,F_C_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G
119880,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,0,0,21,0,0,0,0,0,0,0
119899,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,125,0,0,0,0,0,0,0
119899,1983,AAA,MiLB,American Association,Evansville,1983_AmericanAssociation_Evansville,0,0,101,0,0,0,0,0,0,0
119899,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,111,0,0,0,0,0,0,0
120126,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,0,0,0,127,0,0,0,0,0,0
120126,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,0,0,0,137,0,0,0,0,0,0
120126,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,0,0,0,11,0,0,0,0,0,0
120126,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,0,0,0,69,0,45,0,0,0,0
120126,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,0,0,0,113,0,2,0,0,0,0
120126,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,0,0,105,0,32,0,0,0,0
120330,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,6,0,0,0,0,0,0,0,0,0
120330,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,24,0,0,0,0,0,0,0,0,0
120330,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,24,0,0,0,0,0,0,0,0,0
120687,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,0,49,0,0,0,0,0,0,0,0
120687,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,0,85,0,0,0,0,0,0,0,0
120687,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,0,2,0,0,0,0,0,0,0,0
121274,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,0,0,2,0,0,0,18,0,0,0
121514,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,0,55,0,0,0,0,0,0,0
121514,1972,AAA,MiLB,American Association,Evansville,1972_AmericanAssociation_Evansville,0,0,134,0,0,0,0,0,0,0
121514,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,0,0,81,0,0,0,0,0,0,0
122423,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,3,0,0,0,0,0,0,0,0
122962,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,2,0,0,0,0,0,0,0,0,0
122962,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,2,0,0,0,0,0,0,0,0,0
123876,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,1,0,45,0,0,0,18,0,0,0
123968,1983,AAA,MiLB,American Association,Evansville,1983_AmericanAssociation_Evansville,0,0,0,0,0,0,130,0,0,0
124792,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,0,0,0,5,33,61,0,0,0,0
124792,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,0,0,1,2,109,0,0,0,0
124792,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,0,0,0,0,0,121,0,0,0,0
124792,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,0,8,1,118,0,0,0,0
124792,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,0,0,0,56,0,0,0,0
124792,1983,AAA,MiLB,American Association,Evansville,1983_AmericanAssociation_Evansville,0,0,0,7,14,68,0,0,0,0
125026,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,0,0,0,12,20,14,0,0,0,0
125026,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,0,0,0,2,93,8,0,0,0,0
125026,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,0,0,1,7,23,38,0,0,0,0
125056,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,1,0,37,0,0,0,2,0,0,0
125056,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,0,29,0,0,0,59,0,0,0
125056,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,75,0,0,0,33,0,0,0
125931,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,50,0,0,0,0,0,0,0,0,0
126195,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,0,0,0,0,0,0,42,0,0,0
126298,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,2,0,0,0,0,0,0,0,0,0
126298,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,16,0,0,0,0,0,0,0,0,0
126298,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,4,0,0,0,0,0,0,0,0,0
126370,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,0,0,0,0,53,0,0,0
126630,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,44,0,0,0,0,0,0,0,0,0
127600,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,0,0,0,111,0,2,0,0,0,0
128175,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,10,0,0,0,0,0,0,0,0,0
128319,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,41,0,0,0,0,0,0,0,0,0
128484,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,0,0,0,0,0,0,0,0,0,0
129057,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,0,0,0,0,0,0,2,0,0,0
130236,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,0,35,0,0,0,0,0,0,0,0
130236,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,0,11,0,0,0,0,7,0,0,0
130711,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,1,0,0,0,10,0,0,0
130711,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,0,0,0,0,41,0,0,0
131164,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,25,0,0,0,0,0,0,0,0,0
131164,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,30,0,0,0,0,0,0,0,0,0
131164,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,17,0,0,0,0,0,0,0,0,0
131831,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,5,0,0,25,0,0,0,0,0
131831,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,0,25,12,0,0,0,0,0,0,0
131893,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,25,0,0,0,0,0,0,0,0,0
132009,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,0,0,0,0,0,0,0,0,0,0
132364,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,0,0,0,0,0,0,19,0,0,0
132804,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,9,0,0,0,0,0,0,0,0,0
132838,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,11,0,0,0,0,0,0,0,0,0
133726,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,15,0,0,0,0,0,0,0,0,0
134497,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,0,0,0,0,0,0,0,0,0,0
134690,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,0,24,0,45,0,45,0,0,0
135141,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,10,0,0,0,0,0,3,0,0,0
135141,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,58,0,0,0,0,0,0,0,0,0
135700,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,5,0,0,0,0,0,0,0,0,0
135870,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,28,0,0,0,0,0,0,0,0,0
139384,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,0,0,0,0,0,0,14,0,0,0
140059,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,17,0,0,0,0,0,0,0,0,0
140059,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,19,0,0,0,0,0,0,0,0,0
140059,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,22,0,0,0,0,0,0,0,0,0
140226,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,0,0,3,9,12,0,0,0,0
140591,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,32,0,0,0,0,0,0,0,0,0
140650,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,0,0,0,0,0,0,58,0,0,0
140800,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,73,7,1,7,0,13,0,0,0
140824,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,1,0,0,0,0,0,0,0,0,0
140824,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,2,0,0,0,0,0,0,0,0,0
140824,1983,AAA,MiLB,American Association,Evansville,1983_AmericanAssociation_Evansville,14,0,0,0,0,0,0,0,0,0
140824,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,56,0,0,0,0,0,0,0,0,0
141371,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,4,0,0,0,0,0,0,0,0,0
141788,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,27,0,0,0,0,0,0,0,0,0
141788,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,30,0,0,0,0,0,0,0,0,0
141971,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,11,0,0,0,0,0,0,0,0,0
142045,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,0,0,16,0,0,0,32,0,0,0
142615,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,0,42,0,0,0,0,0,0,0,0
142615,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,0,115,2,0,0,0,0,0,0,0
142615,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,0,8,0,0,0,0,0,0,0,0
142794,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,0,0,0,0,0,0,7,0,0,0
143328,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,0,0,42,0,0,0,0,0,0,0
143590,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,0,0,0,0,0,20,0,0,0
143590,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,0,0,0,0,0,0,120,0,0,0
143590,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,0,3,0,0,98,0,0,0
143701,1972,AAA,MiLB,American Association,Evansville,1972_AmericanAssociation_Evansville,0,0,0,13,5,0,5,0,0,0
143701,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,0,0,0,8,0,0,0,0,0,0
144566,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,0,12,18,58,0,0,0,0
145105,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,0,0,0,0,0,0,0,0,0,0
145650,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,59,60,0,1,0,7,0,0,0
145650,1972,AAA,MiLB,American Association,Evansville,1972_AmericanAssociation_Evansville,0,31,3,0,0,0,0,0,0,0
145713,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,31,0,0,0,0,0,0,0,0,0
145713,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,21,0,0,0,0,0,0,0,0,0
145713,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,4,0,0,0,0,0,0,0,0,0
145718,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,0,18,0,3,0,13,0,0,0
146189,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,1,0,0,0,0,0,0,0,0,0
146290,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,20,0,0,0,0,0,0,0,0,0
147358,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,0,0,18,0,84,0,24,0,0,0
148041,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,0,0,0,0,0,0,0,0,0,0
148814,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,30,0,0,0,0,0,0,0,0,0
149121,1972,AAA,MiLB,American Association,Evansville,1972_AmericanAssociation_Evansville,0,0,0,0,0,0,0,0,0,0
149253,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,0,0,0,4,79,0,0,0,0,0
149574,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,25,0,0,0,0,0,0,0,0,0
150678,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,3,10,0,0,0,0,6,0,0,0
150983,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,21,0,0,0,0,0,0,0,0,0
150983,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,7,0,0,0,0,0,0,0,0,0
150983,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,23,0,0,0,0,0,0,0,0,0
151401,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,6,0,0,0,0,0,0,0,0,0
151722,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,19,0,0,0,0,0,0,0,0,0
152275,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,0,0,110,0,0,0,0,0,0,0
152438,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,3,0,0,0,0,0,0,0,0,0
152438,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,11,0,0,0,0,0,0,0,0,0
152620,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,0,53,0,0,0,0,0,0,0,0
152802,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,8,0,0,0,0,0,0,0,0,0
152861,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,0,0,36,0,0,0,0,0,0,0
153216,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,0,0,0,0,0,0,9,0,0,0
153467,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,10,0,0,0,0,0,0,0,0,0
153481,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,31,0,0,0,0,0,0,0,0,0
153867,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,0,0,0,0,0,3,0,0,0,0
153867,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,0,0,0,0,2,0,0,0,0,0
154267,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,0,0,0,0,60,0,0,0
155214,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,57,0,0,0,0,0,0,0,0
155312,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,25,0,0,0,0,0,0,0,0,0
155312,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,25,0,0,0,0,0,0,0,0,0
155458,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,0,0,0,77,0,0,0,0
156148,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,0,0,0,0,0,126,0,0,0
156148,1972,AAA,MiLB,American Association,Evansville,1972_AmericanAssociation_Evansville,0,0,0,0,0,0,125,0,0,0
156148,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,0,0,0,0,0,0,129,0,0,0
156213,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,0,113,0,0,0,0,0,0,0,0
156839,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,0,0,0,12,0,1,0,0,0
157552,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,0,0,0,0,0,0,110,0,0,0
157552,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,0,0,0,0,0,0,71,0,0,0
157874,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,0,0,0,0,0,0,0,0,0,0
158315,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,0,0,0,0,22,0,0,0
158315,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,0,0,0,0,83,0,0,0
158315,1983,AAA,MiLB,American Association,Evansville,1983_AmericanAssociation_Evansville,0,0,0,0,0,0,68,0,0,0
158676,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,4,0,0,0,0,0,0,0,0,0
158676,1972,AAA,MiLB,American Association,Evansville,1972_AmericanAssociation_Evansville,16,0,0,0,0,0,0,0,0,0
158711,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,0,54,0,0,0,0,4,0,0,0
158711,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,0,67,3,0,0,0,12,0,0,0
158711,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,0,2,0,0,0,0,0,0,0,0
158711,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,0,124,0,0,0,0,0,0,0,0
158711,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,103,0,0,0,0,1,0,0,0
160226,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,0,0,0,0,0,0,0,0,0,0
160245,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,60,0,0,0,0,0,0,0,0,0
160245,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,0,0,0,0,0,0,0,0,0,0
160245,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,75,0,0,0,0,0,0,0,0,0
160302,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,41,0,0,0,5,0,0,0
160482,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,1,0,0,0,42,0,0,0
160698,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,0,0,0,0,48,0,0,0
161578,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,0,0,0,0,0,0,88,0,0,0
161765,1983,AAA,MiLB,American Association,Evansville,1983_AmericanAssociation_Evansville,7,0,0,0,0,0,0,0,0,0
161828,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,5,0,0,0,0,0,0,0,0,0
162127,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,0,0,0,44,78,1,0,0,0,0
162127,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,0,0,7,8,44,0,0,0,0,0
162127,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,0,0,20,51,0,0,0,0,0
162413,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,29,0,0,0,0,0,0,0,0,0
162413,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,52,0,0,0,0,0,6,0,0,0
162604,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,0,7,0,19,0,0,0,0
162604,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,1,29,12,59,0,0,0,0
162719,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,9,0,2,0,0,0,71,0,0,0
162719,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,13,0,43,0,0,0,51,0,0,0
162719,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,18,0,28,0,0,0,27,0,0,0
162719,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,14,0,12,0,0,0,56,0,0,0
162719,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,24,0,1,0,0,0,0,0,0,0
162984,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,0,0,0,0,41,0,0,0
163564,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,35,0,0,0,0,0,0,0,0,0
163564,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,11,0,0,0,0,0,0,0,0,0
163564,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,44,0,0,0,0,0,0,0,0,0
163564,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,20,0,0,0,0,0,0,0,0,0
163564,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,19,0,0,0,0,0,0,0,0,0
164723,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,31,0,0,0,0,0,0,0,0,0
164723,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,44,0,0,0,0,0,0,0,0,0
164795,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,0,0,0,0,13,0,0,0
165336,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,9,0,0,0,0,0,0,0,0,0
165471,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,28,0,0,0,0,0,0,0,0,0
165680,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,0,0,5,0,4,0,19,0,0,0
165864,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,0,0,0,0,134,0,0,0
165864,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,0,0,0,0,17,0,0,0
166126,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,29,0,0,0,0,0,0,0,0,0
166126,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,1,0,0,0,0,0,0,0,0,0
166126,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,7,0,0,0,0,0,0,0,0,0
166420,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,0,0,0,0,0,32,0,0,0
166934,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,0,0,0,0,0,2,0,0,0,0
167152,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,0,0,0,0,0,0,44,0,0,0
167213,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,3,0,0,0,0,0,0,0,0,0
167213,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,6,0,0,0,0,0,0,0,0,0
167425,1970,AAA,MiLB,American Association,Evansville,1970_AmericanAssociation_Evansville,0,58,3,0,3,0,0,0,0,0
167456,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,14,0,0,0,0,0,0,0,0,0
167491,1971,AAA,MiLB,American Association,Evansville,1971_AmericanAssociation_Evansville,8,0,0,0,0,0,0,0,0,0
168380,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,7,0,0,0,0,0,0,0,0,0
168380,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,23,0,0,0,0,0,0,0,0,0
168380,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,30,0,0,0,0,0,0,0,0,0
168578,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,4,7,22,0,2,0,0,0
168890,1977,AAA,MiLB,American Association,Evansville,1977_AmericanAssociation_Evansville,0,0,0,0,39,40,0,0,0,0
168890,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,0,0,0,0,24,2,0,0,0,0
168890,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,0,0,0,29,8,0,0,0,0
168890,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,0,0,0,65,6,21,12,0,0,0
168890,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,0,11,91,4,14,0,0,0
169126,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,0,33,0,0,0,0,3,0,0,0
169262,1983,AAA,MiLB,American Association,Evansville,1983_AmericanAssociation_Evansville,14,0,0,0,0,0,0,0,0,0
169507,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,0,0,3,35,4,0,0,0,0,0
169507,1981,AAA,MiLB,American Association,Evansville,1981_AmericanAssociation_Evansville,0,0,0,116,2,2,0,0,0,0
169507,1982,AAA,MiLB,American Association,Evansville,1982_AmericanAssociation_Evansville,0,0,1,25,2,0,0,0,0,0
169507,1983,AAA,MiLB,American Association,Evansville,1983_AmericanAssociation_Evansville,0,0,2,108,0,0,0,0,0,0
169507,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,1,0,0,0,53,1,0,0,0,0
169520,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,0,49,0,0,0,0,0,0,0,0
169820,1966,AA,MiLB,Southern,Evansville,1966_Southern_Evansville,29,0,0,0,0,0,0,0,0,0
170126,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,0,2,0,0,0,0,0,0,0
170697,1968,AA,MiLB,Southern,Evansville,1968_Southern_Evansville,0,0,0,0,55,47,0,0,0,0
171765,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,7,0,0,0,0,0,0,0,0,0
171765,1976,AAA,MiLB,American Association,Evansville,1976_AmericanAssociation_Evansville,7,0,0,0,0,0,0,0,0,0
172083,1975,AAA,MiLB,American Association,Evansville,1975_AmericanAssociation_Evansville,16,0,0,0,0,0,0,0,0,0
172848,1974,AAA,MiLB,American Association,Evansville,1974_AmericanAssociation_Evansville,27,0,0,0,0,0,0,0,0,0
173951,1978,AAA,MiLB,American Association,Evansville,1978_AmericanAssociation_Evansville,0,0,0,0,0,0,3,0,0,0
173951,1979,AAA,MiLB,American Association,Evansville,1979_AmericanAssociation_Evansville,0,0,0,0,0,0,47,0,0,0
173951,1980,AAA,MiLB,American Association,Evansville,1980_AmericanAssociation_Evansville,0,0,0,0,0,0,0,0,0,0
173983,1984,AAA,MiLB,American Association,Evansville,1984_AmericanAssociation_Evansville,0,0,0,0,0,0,34,0,0,0
174617,1972,AAA,MiLB,American Association,Evansville,1972_AmericanAssociation_Evansville,24,0,0,0,0,0,0,0,0,0
174617,1973,AAA,MiLB,American Association,Evansville,1973_AmericanAssociation_Evansville,33,0,0,0,0,0,0,0,0,0
175023,1967,AA,MiLB,Southern,Evansville,1967_Southern_Evansville,40,0,0,0,0,0,0,0,0,0
