id_person,DoB,PoB_ID,City,State,Country,Region,Group,Lat,Long
187611,1993,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
189617,1989,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
224684,1993,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
225440,1991,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
238097,1995,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
238274,1995,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
238276,1992,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
238339,1991,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
238354,1994,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
256235,1995,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
256268,1997,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
256322,1997,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
256638,1996,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
256700,1996,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
256867,1996,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
256921,1995,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
259449,1996,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
260602,1997,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
261022,1995,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
267504,1998,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
267511,1998,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
267557,1995,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
267870,1998,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
269568,1996,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
290340,1995,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
292247,1999,SabanaGrandedePalenque_SanCristobal_DO,Sabana Grande de Palenque,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.52009,-70.207677
117902,1990,SabanaIglesia_DO,Sabana Iglesia,,DO,Caribbean,Latin America and the Caribbean,19.324145,-70.754523
173730,1983,SabanaLarga_DO,Sabana Larga,,DO,Caribbean,Latin America and the Caribbean,18.587869,-70.497621
177614,1991,SabanaLarga_DO,Sabana Larga,,DO,Caribbean,Latin America and the Caribbean,18.587869,-70.497621
238747,1995,SabanaYegua_DO,Sabana Yegua,,DO,Caribbean,Latin America and the Caribbean,18.716556,-70.940975
256883,1995,SabanaYegua_DO,Sabana Yegua,,DO,Caribbean,Latin America and the Caribbean,18.716556,-70.940975
256904,1992,SabanaYegua_DO,Sabana Yegua,,DO,Caribbean,Latin America and the Caribbean,18.716556,-70.940975
256920,1994,SabanaYegua_DO,Sabana Yegua,,DO,Caribbean,Latin America and the Caribbean,18.716556,-70.940975
291426,1997,SabanaYegua_DO,Sabana Yegua,,DO,Caribbean,Latin America and the Caribbean,18.716556,-70.940975
256408,1997,Sabaneta_DO,Sabaneta,,DO,Caribbean,Latin America and the Caribbean,19.47759,-71.338407
256887,1996,Sabaneta_VE,Sabaneta,,VE,South America,Latin America and the Caribbean,8.751678,-69.933922
256411,1994,SabanetadeYasica_DO,Sabaneta de Yasica,,DO,Caribbean,Latin America and the Caribbean,19.675099,-70.37379
116269,1975,SaguaLaGrande_VillaClara_CU,Sagua la Grande,,CU,Caribbean,Latin America and the Caribbean,22.805922,-80.07259
134936,1990,SaguaLaGrande_VillaClara_CU,Sagua la Grande,,CU,Caribbean,Latin America and the Caribbean,22.805922,-80.07259
225828,1992,SaguaLaGrande_VillaClara_CU,Sagua la Grande,,CU,Caribbean,Latin America and the Caribbean,22.805922,-80.07259
243128,1991,SaguaLaGrande_VillaClara_CU,Sagua la Grande,,CU,Caribbean,Latin America and the Caribbean,22.805922,-80.07259
44149,1970,Sahuayo_Michihoacan_MX,Sahuayo,Michihoacan,MX,Central America,Latin America and the Caribbean,22.500049,-100.000037
181471,1986,Sahuayo_Michihoacan_MX,Sahuayo,Michihoacan,MX,Central America,Latin America and the Caribbean,22.500049,-100.000037
118002,1993,Sainagua_SanCristobal_DO,Sainagua,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.389084,-70.114369
1720,1981,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
6978,1987,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
10231,1985,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
14650,1986,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
22172,1958,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
30309,1989,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
41778,1990,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
49645,1983,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
60887,1959,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
73489,1986,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
74016,1973,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
79816,1990,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
99220,1942,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
101558,1977,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
119789,1988,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
125736,1980,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
135002,1985,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
180227,1981,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
187788,1994,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
191036,1993,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
225123,1994,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
225469,1993,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
238751,1995,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
256234,1995,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
256655,1997,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
260902,1995,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
267305,1998,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
267590,1994,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
269606,1996,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
290135,1996,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
290180,1999,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
290317,1996,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
292226,1998,Salcedo_HermanasMirabal_DO,Salcedo,Hermanas Mirabal,DO,Caribbean,Latin America and the Caribbean,19.378585,-70.418263
57138,1978,Salinas_PR,Salinas,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
76357,1980,Salinas_PR,Salinas,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
80982,1969,Salinas_PR,Salinas,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
83352,1961,Salinas_PR,Salinas,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
131132,1966,Salinas_PR,Salinas,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
161166,1985,Salinas_PR,Salinas,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
173381,1943,Salinas_PR,Salinas,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
98297,1986,Salta_Salta_AR,Salta,Salta,AR,South America,Latin America and the Caribbean,-24.789382,-65.410193
187962,1991,Salta_Salta_AR,Salta,Salta,AR,South America,Latin America and the Caribbean,-24.789382,-65.410193
160152,1980,Saltillo_Coahuila_MX,Saltillo,Coahuila,MX,Central America,Latin America and the Caribbean,25.419297,-100.994507
224908,1995,Saltillo_Coahuila_MX,Saltillo,Coahuila,MX,Central America,Latin America and the Caribbean,25.419297,-100.994507
124497,1963,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
256329,1996,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
256895,1992,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
259117,1996,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
267418,1996,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
267916,1997,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
271007,1997,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
290364,1996,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
292391,1997,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
292831,1997,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
625,1983,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
17069,1985,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
17795,1991,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
24728,1990,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
30076,1982,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
34456,1989,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
48728,1991,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
50417,1989,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
67578,1973,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
77416,1988,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
78077,1978,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
90064,1990,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
94039,1993,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
108405,1966,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
112707,1989,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
115570,1989,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
122494,1984,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
123560,1986,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
137358,1991,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
140644,1984,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
140938,1987,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
147635,1980,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
153337,1987,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
163480,1989,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
224887,1993,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
228462,1993,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
238307,1995,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
238431,1991,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
239762,1995,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
240215,1995,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
268164,1993,SanAndres_SanAndres_CO,San Andres,,CO,South America,Latin America and the Caribbean,8.21908,-76.57617
27653,1988,SanAndres_SanAndres_CO,San Andres,,CO,South America,Latin America and the Caribbean,8.21908,-76.57617
228893,1995,SanAndres_SanAndres_CO,San Andres,,CO,South America,Latin America and the Caribbean,8.21908,-76.57617
238473,1996,SanAndres_SanAndres_CO,San Andres,,CO,South America,Latin America and the Caribbean,8.21908,-76.57617
269536,1997,SanAntero_Cordoba_CO,San Antero,,CO,South America,Latin America and the Caribbean,9.380259,-75.76127
10774,1952,SanAnton_PR,San Anton,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
120483,1974,SanAntonio_Zacatecas_MX,San Antonio,Zacatecas,MX,Central America,Latin America and the Caribbean,24.319096,-102.281938
224767,1992,SanAntoniodeGuerra_DO,San Antonio de Guerra,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
258403,1992,SanAntoniodeGuerra_DO,San Antonio de Guerra,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
164199,1980,SanAntoniodelosBanos_CU,San Antonio de los Banos,,CU,Caribbean,Latin America and the Caribbean,22.889075,-82.503727
72963,1980,SanAntonioIslas_CO,San Antonio Islas,,CO,South America,Latin America and the Caribbean,0.282119,-76.981082
4248,1989,Sanare_Lara_VE,Sanare,Lara,VE,South America,Latin America and the Caribbean,9.750892,-69.654674
73706,1980,SanBernardino_VE,San Bernardino,,VE,South America,Latin America and the Caribbean,10.512337,-66.897786
32364,1944,SanBlas_Sinaloa_MX,San Blas,Sinaloa,MX,Central America,Latin America and the Caribbean,26.077615,-108.759871
103921,1943,SanBlas_Sinaloa_MX,San Blas,Sinaloa,MX,Central America,Latin America and the Caribbean,26.077615,-108.759871
17519,1985,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
36804,1987,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
72265,1981,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
92572,1977,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
104307,1969,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
127223,1983,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
130604,1986,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
151267,1986,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
152301,1980,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
227048,1993,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
238208,1995,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
258354,1996,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
259114,1997,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
289515,1999,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
289628,1999,SanCarlos_Cojedes_VE,San Carlos,Cojedes,VE,South America,Latin America and the Caribbean,9.663159,-68.586965
11230,1981,SanCarlos_PA,San Carlos,,PA,Central America,Latin America and the Caribbean,8.477861,-79.958427
75743,1965,SanCarlosdelZulia_Zulia_VE,San Carlos del Zulia,Zulia,VE,South America,Latin America and the Caribbean,10.043756,-72.219118
126532,1984,SanCasimiro_Aragua_VE,San Casimiro,Aragua,VE,South America,Latin America and the Caribbean,10.000352,-67.018234
1062,1988,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
30092,1984,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
44284,1982,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
63327,1980,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
89411,1982,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
163147,1982,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
225105,1990,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
238403,1992,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
290176,1998,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
50070,1982,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
97153,1980,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
256387,1996,Sanchez_Samana_DO,Sanchez,,DO,Caribbean,Latin America and the Caribbean,19.22947,-69.613852
168893,1984,SanchezRamirez_DO,Sanchez Ramirez,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
90619,1980,SanchezRamirez_SanchezRamirez_DO,Sanchez Ramirez,Sanchez Ramirez,DO,Caribbean,Latin America and the Caribbean,19.017615,-70.144835
231850,1983,SanCristobal_CU,San Cristobal,,CU,Caribbean,Latin America and the Caribbean,22.714228,-83.047227
101,1980,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
498,1956,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
1029,1985,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
1747,1992,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
2769,1984,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
2976,1985,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
2984,1986,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
3545,1986,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
6444,1989,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
7242,1978,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
8226,1984,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
9677,1980,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
10591,1985,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
10607,1990,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
12167,1989,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
13472,1987,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
13908,1990,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
14572,1984,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
15060,1981,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
15338,1983,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
15467,1989,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
15999,1980,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
16311,1977,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
17218,1962,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
17250,1993,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
17326,1987,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
17808,1989,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
17828,1991,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
18164,1980,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
18231,1987,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
19320,1991,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
19792,1955,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
19952,1974,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
20416,1991,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
20690,1992,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
22231,1991,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
22328,1986,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
22607,1987,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
22667,1990,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
22734,1978,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
22771,1980,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
22901,1987,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
23291,1987,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
23789,1993,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
24402,1991,SanCristobal_DO,San Cristobal,,DO,Caribbean,Latin America and the Caribbean,18.417453,-70.110335
